item_name,item_category
CAP_MICA_390PF_500V,Capacitor
CAP_MICA_51PF_500V,Capacitor
CAP_MICA_82PF_500V,Capacitor
CAP_CER_.22UF_25V_0603_SMT,Capacitor
CAP_CER_10_PF_50V_SMT,Capacitor
CAP_CER_100PF_50V_SMT,Capacitor
CAP_CER_.001UF,Capacitor
CAP_CER_.01UF_50V_SMT,Capacitor
CAP_CER_.01_UF_50V_SMT_0603,Capacitor
CAP_CER_.1_UF_50V_SMT,Capacitor
CAP_CER_.1_UF_50V_0603_SMT,Capacitor
CAP_CER_12_PF_50V_0603_SMT,Capacitor
CAP_CER_15PF_50V_SMT,Capacitor
CAP_CER_18PF_50V_SMT,Capacitor
CAP_20PF_50V_SMT,Capacitor
CAP_CER_22_PF_50V_SMT,Capacitor
CAP_CER_2200PF_50V,Capacitor
CAP_CER_33PF_50V_SMT,Capacitor
CAP_CER_470PF_50V_SMT,Capacitor
CAP_CER_.47UF_16V_SMT,Capacitor
CAP_CER_4700PF_250V_SMT,Capacitor
CAP_CER_.01UF_1KV_SMT,Capacitor
CAP_ALUM_ELECT_100_UF_6V_LO_ESR,Capacitor
CAP_ELECT_1000UF_10V_LO_ESR,Capacitor
CAP_ELECT_180UF_10V_LO_ESR,Capacitor
CAP_ELECT_470UF_10V,Capacitor
CAP_AL_ELECT_680UF_10V_LO_ESR,Capacitor
CAP_ELECT_220UF_16V_LO_ESR,Capacitor
CAP_ELECT_2200UF_16V,Capacitor
CAP_ELECT_470UF_16V_LO_ESR,Capacitor
CAP_AL_ELECT_100UF_35V_LO_ESR,Capacitor
CAP_ELECT_1000UF_35V,Capacitor
CAP_ELEC_220_UF_35V_AXAIL,Capacitor
CAP_AL_ELECT_2200UF_35V_LO_ESR,Capacitor
CAP_ELECT_470UF_35V,Capacitor
CAP_TANT_10UF_10V_SMT,Capacitor
CAP_TANT_100_UF_10V_SMT,Capacitor
CAP_TANT_3.3_UF_10VSMT,Capacitor
CAP_TANT_1UF_16V_SMT,Capacitor
CAP_TANT_10UF_16V_SMT,Capacitor
CAP_TANT_2.2UF_16V_SMT,Capacitor
CAP_TANT_2.2_UF_16V_SMT,Capacitor
CAP_TANT_22UF_16V_SMT,Capacitor
CAP_TANT_4.7UF_16V_SMT,Capacitor
CAP_ELECT_220UF_10V_SMT,Capacitor
CAP_ELECT_220UF_35V_SMT,Capacitor
CAP_DIP_.01UF_50V,Capacitor
CAP_FILM_.01UF_63V,Capacitor
CAP_POLYCARB_1mf_50V,Capacitor
RES_1/8W_27K_5%,Resistor
RES_1/4W_1_OHM_5%,Resistor
RES_1/4W_2.2_OHM_5%,Resistor
RES_1/4W_2.7_OHM_5%_,Resistor
RES_1/4W_6.8_OHM_5%,Resistor
RES_1/4W_10_OHM_5%,Resistor
RES_1/4W_100_OHM_5%,Resistor
RES_1/4W_1K_5%_,Resistor
RES_1/4W_10K_5%_,Resistor
RES_1/4W_100K_5%_,Resistor
RES_1/4W_1_MEG_5%_,Resistor
RES_1/4W_10_MEG_5%_,Resistor
RES_1/4W_12_OHM_5%,Resistor
RES_1/4W_1.2K_5%_,Resistor
RES_1/4W_12K_5%,Resistor
RES_1/4W_150_OHM_5%,Resistor
RES_1/4W_1.5K_5%_,Resistor
RES_1/4W_15K_5%,Resistor
RES_1/4W_160_OHM_5%_,Resistor
RES_1/4W_18_OHM_5_%,Resistor
RES_1/4W_180_OHM_5%_,Resistor
RES_1/4W_1.8K_5%_,Resistor
RES_1/4W_180K_5%,Resistor
RES_1/4W_20_OHM_5%_,Resistor
RES_1/4W_22_OHM_5%,Resistor
RES_1/4W_220_OHM_5%_,Resistor
RES_1/4W_2.2K_5%_,Resistor
RES_1/4W_22K_5%,Resistor
RES_1/4W_220K_5%_,Resistor
RES_1/4W_24_OHM_5%_,Resistor
RES_1/4W_27_OHM_5%,Resistor
RES_1/4W_270_OHM_5%,Resistor
RES_1/4W_2.7K_5%,Resistor
RES_1/4W_27K_5%_,Resistor
RES_1/4W_270K_5%,Resistor
RES_1/4W_3K_5%,Resistor
RES_1/4W_330_OHM_5%_,Resistor
RES 1/4W 3.3K 5%,Resistor
RES_1/4W_33K_5%,Resistor
RES_1/4W_330K_5%,Resistor
RES_1/4W_39_OHM_5%_,Resistor
RES_1/4W_390_OHM_5%_,Resistor
RES_1/4W_3.9K_5%,Resistor
RES_1/4W_3.9_MEG_5%,Resistor
RES_1/4W_4.3K_5%,Resistor
RES_1/4W_470_OHM_5%_,Resistor
RES_1/4W_4.7K_5%_,Resistor
RES_1/4W_47K_5%,Resistor
RES_1/4W_470K_5%,Resistor
RES_1/4W_510_OHM_5%,Resistor
RES_1/4W_51K_5%_,Resistor
RES_1/4W_510K_5%_,Resistor
RES_1/4W_56_OHM_5%,Resistor
RES_1/4W_560_OHM_5%_,Resistor
RES_1/4W_5.6K_5%,Resistor
RES_1/4W_68_OHM_5%_,Resistor
RES_1/4W_680_OHM_5%,Resistor
RES_1/4W_6.8K_5%_,Resistor
RES_1/4W_75_OHM_5%,Resistor
RES_1/4W_7.5K_5%,Resistor
RES_1/4W_820_OHM_5%_,Resistor
RES_1/4W_8.2K_5%_,Resistor
RES_1/4W_82K_5%,Resistor
RES_1/4W_9_MEG_5%,Resistor
RES_1/4W_9.1K_5%,Resistor
RES_1/2W_1K_5%,Resistor
RES_1/2W_1.8K_5%,Resistor
RES_1/2W_51_OHM_5%,Resistor
RES_1/2W_56_OHM_5%,Resistor
RES_1/2W_84.5_OHM_5%,Resistor
RES_1W_220_OHM_5%,Resistor
RES_1W_82_OHM_5%,Resistor
RES_2W_100_OHM_5%,Resistor
RES_2W_12_OHM_5%,Resistor
RES_2W_18_OHM_5%_,Resistor
RES_2W_33_OHM_5%_,Resistor
RES_2W_56_OHM_5%_,Resistor
RES_1/8W_121OHM_1%,Resistor
RES_1/8W_1.24K_1%_FILM,Resistor
RES_1/8W_13K_1%_FILM,Resistor
RES_1/8W_243_OHM_1%,Resistor
RES_1/8W_3.79K_1%_FILM,Resistor
RES_1/8W_3.92K_1%_FILM,Resistor
RES_1/8W_523_OHM_1%_FILM,Resistor
RES_1/8W_549_OHM_1%_FILM,Resistor
RES_1/8W_715_OHM_1%,Resistor
RES_1/8W_806_OHM_1%,Resistor
RES_1/8W_1K_1%_FILM,Resistor
RES_1/8W_1.24K_1%_FILM,Resistor
RES_1/8W_1.47K_1%_FILM,Resistor
RES_1/8W_27K_1%_FILM,Resistor
RES_1/8W_825_OHM_1%_FILM,Resistor
RES_1/8W_3.74K_1%_FILM,Resistor
RES_1/8W_432_OHM_1%_FILM,Resistor
RES_1/8W_470_OHM_1%_FILM,Resistor
RES_1/8W_47K_1%_FILM,Resistor
RES_1/8W_634_OHM_1%_FILM_,Resistor
RES_1/8W_750_OHM_1%_FILM,Resistor
RES_1/8W_909_OHM_1%_FILM,Resistor
RES_1/8W_100_OHM_.1%_FILM_50PPM,Resistor
RES_1/8W_TCO_.1%_FILM,Resistor
RES_1/8W_10K_.1%_FILM,Resistor
RES_1/8W_14.9K_.1%_FILM,Resistor
RES_1/8W_200_OHM_1%_FILM,Resistor
RES_1/8W_23.7K_.1%_FILM,Resistor
RES_1/8W_237K_.1%_FILM,Resistor
RES_1/8W_24.9K_.1%_FILM,Resistor
RES_1/8W_26.7K_.1%_FILM,Resistor
RES_1/8W_33.2K_OHM_1%_FILM,Resistor
RES_1/8W_487K_.1%_FILM,Resistor
RES_1/8W_499K_.1%_FILM,Resistor
RES_1/8W_511K_.1%,Resistor
RES_1/8W_100K_1%_FILM,Resistor
RES_1/8W_10K_.05%_TC50_MF,Resistor
RES_1/8W_115K_.05%_TC50_MF,Resistor
RES_1/10W_0_OHM_5%_SMT,Resistor
RES_1/1OW_100_OHM_5%_SMT 0603,Resistor
RES_1/10W_1K_5%_SMT,Resistor
RES_1/10W_10K_5%_SMT,Resistor
RES_1/10W_100K_5%_SMT,Resistor
RES_1/10W_1M_5%_SMT,Resistor
RES_1/10W_10M_5%_SMT,Resistor
RES_1/10W_11K_5%_SMT,Resistor
RES_1/10W_1.5K_5%_SMT,Resistor
RES_1/10W_15K_5%,Resistor
RES_1/10W_180_OHM_5%SMT,Resistor
RES_1/10W_2.2K_5%_SMT,Resistor
RES_1/10W_27_OHM_5%_SMT,Resistor
RES_1/10W_3.3K_5%_SMT,Resistor
RES_1/10W_33K_5%_SMT,Resistor
RES_1/10_W_360_OHM_5%,Resistor
RES_1/10W_39_OHM_5%SMT,Resistor
RES_1/10W_470_OHM_5%_SMT,Resistor
RES_1/10W_4.7K_5%_SMT,Resistor
RES_1/10W_470K_5%,Resistor
RES_10W_5.1K_5%_SMT,Resistor
RES_1/16_68_OHM_5%_,Resistor
RES1/10W_680_OHM_5%SMT,Resistor
RES_1/10W_6.8K_5%_SMT,Resistor
RES_1/8W_100_OHM_.05%_TC25_MF,Resistor
RES_1/8W_3.3_OHM_5%_SMT,Resistor
RES_1/8W_12K_5%_SMT,Resistor
RES_1/8W_270_OHM_5%_SMT,Resistor
RES_1/8W_82_OHM_5%_SMT,Resistor
RES_1/4W_0_OHM_SMT,Resistor
RES_1/4W_10_OHMS_5%_SMT,Resistor
RES_1/4W_100_OHM_5%_SMT,Resistor
RES_1/4W_1K_5%_SMT,Resistor
RES_1/4W_10K_5%_SMT,Resistor
RES_1/4W_100K_5%_SMT,Resistor
RES_1/4W_1M_5%_SMT,Resistor
RES_1-10W_1.1K_5%_SMT,Resistor
RES_1/8W_120_OHM_5%_SMT,Resistor
RES_1/4W_130_OHM_5%_SMT,Resistor
RES_1/4W_150_OHM_5%_SMT,Resistor
RES_1/4W_22_OHMS_5%_SMT,Resistor
RES_1/4W_220_OHM_5%_SMT,Resistor
RES_1/4W_2.2K_5%_SMT,Resistor
RES_1/4W_330_OHM_5%_SMT,Resistor
RES_1/4W_3.3K_5%_SMT,Resistor
RES_1/4W_33K_5%_SMT,Resistor
RES_1/4W_39_OHM_5%_SMT,Resistor
RES_1/4W_47K_5%_SMT,Resistor
RES_1/4W_470K_5%_SMT,Resistor
RES_1/4W_51_OHM_5%_SMT,Resistor
RES_1/4W_75_OHM_5%_SMT,Resistor
RES_1/4W_820_OHM_5%_SMT,Resistor
RES_1/4W_82K_5%_SMT,Resistor
RES_1/2W_.012_OHM_1%_SMT,Resistor
RES_1/8W_24.9_OHM_1%_SMT,Resistor
RES_1/4W_43.2_OHM_1%_SMT,Resistor
RES_1/8W_49.9_OHM_1%_SMT_1206,Resistor
RES 49.9 OHM 1/10W 1% 0603,Resistor
RES_1/8W_11.3K_1%_SMT,Resistor
RES_1/16W_49.9_SMT_OHM_1%,Resistor
RES_1/10W_158_OHM_1%_SMT,Resistor
RES_1/8W_16.9K_1%_SMT,Resistor
RES_1/8W_1.78K_1%_SMT,Resistor
RES_1/_10W-2000FT,Resistor
RES_1/8W_2K_OHM_1%_1206_SMT,Resistor
RES_1/4W_2.94K_1%_SMT,Resistor
RES_1/8W_3.01K_1%_SMT,Resistor
RES1/10W_33.2K_1%_SMT,Resistor
RES_1/4W_3.92K_1%_SMT,Resistor
RES_1/4W_4.32K_1%_SMT,Resistor
RES_1/4W_4.64K_1%_SMT,Resistor
RES_1/4W_6.19K_1%_SMT,Resistor
RES_1/8W_649_OHM_1%_SMT,Resistor
RES_1/8W_6.65K_1%_SMT,Resistor
RES_1/2W_.1_OHM_5%_PWR,Resistor
RES_1W_.2_OHM_1%_PWR,Resistor
RES_1/2W_.33_OHM_5%_PWR,Resistor
RES_3W_0.02/.022_OHM_3%_PWR,Resistor
SIP_82_OHM_7_COMM_RES,Resistor
SIP_33K_9_COMM_RES_,Resistor
SIP_680_OHM_9_COMM_RES_,Resistor
SIP_470_OHM_9_COMM_RES_,Resistor
SIP_180_OHM_9_COMM_RES_,Resistor
SIP_150_OHM_9_COMM_RES_,Resistor
SIP_390_OHM_7_COMM_RES_,Resistor
SIP_82_OHM_9_COMM_RES,Resistor
SIP_220_OHM_5_COMM_RES_,Resistor
SIP_330_OHM_5_COMM_RES,Resistor
SIP_390_OHM_5_COMM_RES,Resistor
SIP_470_OHM_5_COMM_RES,Resistor
SIP_560_OHM_7_COMM_RES,Resistor
SIP_51_OHM_5_COMM_RES,Resistor
SIP_270_OHM_7_COMM_RES,Resistor
SIP_1.5K_7_COMM_RES.,Resistor
SIP_270_OHM_9_COMM_RES,Resistor
SIP_33_OHM_5_ISOLATED_RES,Resistor
SIP_680_OHM_5_COMM_RES,Resistor
SIP_33_OHM_4_ISOLATED_RES,Resistor
RES_SIP_270_OHM_5_COMM,Resistor
SIP_680_OHM_7_COMM_RES,Resistor
SIP_33_OHM_3_ISOLATED_RES,Resistor
SIP_220_OHM_9_COMM_RES,Resistor
RES_DIP_10K_1/8W_ISOL_1.27_SMT,Resistor
RES_DIP_1.5K_1/8W_ISOL_1.27_SMT,Resistor
RES_DIP_15K_1/16W_ISOL_.80_SMT,Resistor
RES_DIP_100K_1/16W_ISOL_.80_SMT,Resistor
RES_DIP_22_OHM_1/16W_ISOL_.80_SMT,Resistor
RES_DIP_680_OHM_1/16W_ISOL_.8_SMT,Resistor
RES_DIP_1/16W_33K_ISOL_.80_SMT,Resistor
RES_DIP_330_OHM_1/16W_ISOL_.80,Resistor
RES_DIP_0_OHM_1/16W_ISOL_.80_SMT,Resistor
RES_DIP_430_OHM_1/16W_ISOL_.80,Resistor
LED_GREEN_2MA_T-1,Diode
LED_RED_2MA_T-1,Diode
IC_DUAL_NAND_ISOLATOR,IC
IC_OPTO_ISOLATOR_(HP_ONLY),IC
IC_DUAL_OPTO_ISOLATOR,IC
IC_OPTO_ISOLATOR,IC
IC_QUAD_OPTO_ISOLATOR,IC
IC_DUAL_NAND_ISOLATER_HIGH_CM,IC
OSCILLATOR_8.000_MHZ,Oscillator
OSCILLATOR_10.000MHZ,Oscillator
OSCILLATOR_10.000_MHZ_SMT,Oscillator
OSCILLATOR_12.000MHZ_HALF_SIZE,Oscillator
OSCILLATOR_14.7456_MHZ,Oscillator
OSCILLATOR_16.000_MHZ,Oscillator
OSCILLATOR_16.000_MHZ_SMT,Oscillator
OSCILLATOR_20.000_MHZ,Oscillator
OSCILLATOR_20.000_MHZ_SMT,Oscillator
OSCILLATOR_32.000MHZ,Oscillator
OSCILLATOR_50.000_MHZ_SMT,Oscillator
OSCILLATOR_7.3728_MHZ,Oscillator
OSCILLATOR_8.000_MHZ_HALF_SIZE,Oscillator
OSCILLATOR_9.8304_MHZ,Oscillator
DIODE_SCHOTTKY_BARRIER_DUAL_SMT,Diode
DIODE_SCHOTTKY_RECT_1A_SMT,Diode
DIODE_SCHOTTKY__BARRIER_SINGLE,Diode
"DIODE_,DUAL_BARRIER__SMT",Diode
DIODE_RECT_3A_FAST_,Diode
DIODE_ASYM_TVS_RS-485_SMT,Diode
DIODE_GP_,Diode
IC_STEERING_DIODE_ARRAY_SMT,IC
DIODE_RECT_1A_,Diode
DIODE_ZENER_22V,Diode
DIODE_ZENER_3.0V_500MW,Diode
DIODE_ZENER_4.3V_500MW,Diode
DIODE_ZENER_5.1V_500MW_,Diode
DIODE_ZENER_6.8V_500MW,Diode
DIODE_ZENER_18V_500MW,Diode
DIODE_ZENER_15V_5W,Diode
DIODE_RECT_1A_SCHOTTKY,Diode
DIODE_RECT_3A_SCHOTTKY,Diode
DIODE_RECT_3A,Diode
DIODE_RECT_3A,Diode
DIODE_HIGH_SPEED_SWITCHING_SMT,Diode
IC_MOSFET_N_1.2_30V_.4A,IC
IC_DUAL_MOSFET_+_SHKY_DIODE_SMT,IC
IC_ANALOG_TRANSDUCER,IC
IC_ANALOG_OP-AMP,IC
IC_DAC_12-BIT_PARALLEL,IC
IC_DC/DC_CONV_12V_TO_5_V_UNREG,IC
IC_10K_ECL_LINE_RECEIVER_X3,IC
IC_10K_ECL_DUAL_OR-AND,IC
IC_ISOLATION_AMPLIFIER,IC
IC_10KH_MECL_QUAD_XLATOR,IC
IC_10KH_MECL_QUAD_XLTR_2.5NS_PLCC,IC
IC_REG_LOW_DROP_5V,IC
IC_DC/DC_CONV_12V_TO_+/-15V_REG,IC
IC_PROG_GAIN_INST_AMP,IC
IC_REG_3-TERM_POS_ADJ,IC
IC_QUAD_OF_INDEPENDENT_FUNC_COMP,IC
IC_DUAL_LOW_POWER_COMP,IC
IC_DC/DC_CON_UNREG_SMT,IC
IC_DUAL_4-CH_CMOS_MULITPLEXER,IC
IC_DC/DC_CON_DUAL_VOLT_UNREG_SMT,IC
IC_LIN_CMOS_TIMER,IC
IC_DIFFERENTIAL_VIDEO_AMP_(LOW),IC
IC_THERMOCOUPLE_AMP_REF_JCT,IC
IC_MAXIM_VOLTAGE_CONVERTER,IC
IC_REG_3-TERM_5V_LO_DROPOUT,IC
IC_REG_3-TERM_POS_5V,IC
IC_REG_3-TERM_POS_15V,IC
IC_REG_3-TERM_NEG_5V,IC
IC_REG_3-TERM_NEG_15V,IC
IC_QUAD_LOW_POWER_LINE_DRIVER,IC
IC_REG_5V_STEP_DOWN,IC
IC_REG_SWITCHING_2.5A,IC
IC_NONVOLATILE_CONTROLLER,IC
IC_DC/DC_CONV_DUAL_VOLT,IC
IC_7_DARLINGTON_XSTR_ARRAY,IC
IC_QUAD_SE_DVR_,IC
IC_QUAD_DIFF_DVR_,IC
IC_QUAD_DIFF_LINE_DVR_EX_TEMP,IC
IC_QUAD_DIFF_RCVR_,IC
IC_QUAD_DIFF_RCVR_EX_TEMP,IC
IC_8_DARLINGTON_XSTR_ARRAY,IC
IC_QUAD,IC
IC_REG_3-TERM_+5V_LO_DROPOUT,IC
IC_REG_POS_LO-DROPOUT_ADJ,IC
IC_REG_POS_ADJ_LO_DROPOUT,IC
IC_DUAL_5-BIT_BUS_SWITCH,IC
IC_QUAD_BUS_XCVR,IC
IC_QUAD_TRI-STATE_LINE_DRIVER,IC
IC_DUAL_QUAD_188_DVR,IC
IC_QUAD_DIG_TO_ANALOG,IC
IC_SWITCHING_REG_1.5A,IC
IC_HIGH_CURRENT_SWITCHING_REG,IC
IC_SWITCH_DUAL_SPDT,IC
IC_8_CHAN_LINE_RCVRS,IC
IC_QUAD_BUS_XCVR,IC
IC_IEEE_DATA_XCVR,IC
IC_IEEE_SIGNAL_XCVR,IC
IC_IEEE_SIGNAL_XCVR,IC
IC_QUAD_DIFF_LINE_DVR,IC
IC_QUAD_DIFF_LINE_RCVR,IC
IC_QUAD_DIFF_XMTR,IC
IC_QUAD_DIFF_RCVR,IC
IC_RS-485_BUS_XCVR_15_KV_ESD,IC
IC_REG_3V_SOT-223_LO_DROPOUT,IC
IC_DUAL_RS-232_DVR/RCVR,IC
IC_DUAL_RE-232_DVR/RCVR_EX_TEMP,IC
IC_QUAD_RS-232_DVR/RCVR,IC
IC_QUAD_DIFF_RCVR_LP_SMT,IC
IC_VOLTGAGE_SUPERVISOR_2.5,IC
IC_VOLTAGE_SUPERVISOR_5V,IC
IC_VOLTAGE_SUPERVISOR_5V_EX_TEMP,IC
IC_16_BIT_D/A_CONVTR_W/_SER_INTFC,IC
IC_REG_3-TERM_5V,IC
IC_REG_3-TERM_+12V,IC
IC_REG_SWITCHING,IC
IC_REG_3-TERM_-5V,IC
IC_REG_3-TERM_-12V,IC
IC_SERIAL_NTWK_INTERFACE,IC
IC_HEX_INVERTER_(OC)_,IC
IC_HEX_BUFFER_(OC)_,IC
IC_QUAD_3-STATE_BUFFER_LO_ENABLE,IC
IC_HEX_INVERTER,IC
IC_DUAL_F/F,IC
IC_COUNTER_4-BIT,IC
IC_QUAD_2-INPUT_NAND_,IC
IC_QUAD_2-INPUT_NOR_,IC
IC_QUAD_2-INPUT_NAND_OC_,IC
IC_HEX_INVERTER_,IC
IC_QUAD_2-INPUT_AND,IC
IC_TRIPLE_3-INPUT_NAND_,IC
IC_TRIPLE_3-INPUT_AND_,IC
IC_HEX_INVERTER_SCHMT,IC
IC_QUAD_2-INPUT_OR_,IC
IC_DUAL_F/F,IC
IC_QUAD_LATCH_,IC
IC_QUAD_2-INPUT_XOR,IC
IC_8-BIT_SHIFT_REG,IC
IC_4-BIT/12_CNTR,IC
IC_4-BIT/16_CNTR,IC
IC_DUAL_JK_F/F_,IC
IC_DUAL_O/S_,IC
IC_QUAD_3-STATE_BUFFER_LO_ENABLE,IC
IC_QUAD_NAND_SCHMT,IC
IC_3-TO-8_LINE_DECODER_,IC
IC_DUAL_2-4_LINE_DECODER,IC
IC_4-BIT_SYNC_COUNTER,IC
IC_4-BIT_SYNC_COUNTER,IC
IC_8-BIT_PISO_SR,IC
IC_QUAD_LATCH_DVR,IC
IC_OCTAL_BUF_,IC
IC_OCTAL_BUS_XCVR,IC
IC_HEX_BUS_DVR,IC
IC_OCTAL_DUAL_LATCH,IC
IC_OCTAL_DUAL_F/F,IC
IC_OCTAL_BUFFER_NON-INVERTING,IC
IC_8-BIT_COUNTER,IC
IC_2-INPUT_QUAD_NAND,IC
IC_HEX_INVERTER_SCHMT,IC
IC_QUAD_NAND_OC,IC
IC_DUAL_F/F,IC
IC_QUAD_2-IN-PUT_MPLX,IC
IC_OCTAL_3-STATE_XCVR,IC
IC_8-BIT_COMP,IC
IC_OCTAL_BUFFER_NON-INVERTING,IC
IC_OCTAL_TRIGGERED_3-STATE_F/FS,IC
IC_OCTAL_XCVR,IC
IC_HEX_2-INPUT_NOR,IC
IC_HEX_INVERTERS_(OC),IC
IC_HEX_INVERTER_(OC),IC
IC_QUAD_AND_GATE,IC
IC_HEX_SCHMITT_TRIG_INVTR,IC
IC_4-BIT_COMP,IC
IC_DUAL_F/F_JK,IC
IC_QUAD_3-STATE_BUFFER_LO_ENABLE,IC
IC_OCTAL_BUFFER_NON-INVERTING,IC
IC_OCTAL_3-STATE_DUAL_LATCHES,IC
IC_OCTAL_TRIGGERED_3-STATE_F/FS,IC
IC_9-BIT_BUS_XCVR,IC
IC_HEX_INVERTER,IC
IC_3-INPUT_AND,IC
IC_HEX_INVERTER,IC
IC_QUAD_3-STATE_BUFFER_LO_ENABLE,IC
IC_OCTAL_BUFFER,IC
IC_OCTAL_BUS_XCVR,IC
IC_OCTAL_DUAL_LATCH,IC
IC_DUAL_BUNARY_COUNTER,IC
IC_OCTAL_BUFFER_NON-INVERTING,IC
IC_8-BIT_SHIFT_REG_W/LATCH,IC
IC_8-BIT_SIPO_SR_LTCHD_3-ST_OUT,IC
IC_QUAD_2-INPUT_NAND,IC
IC_QUAD_2-INPUT_NOR,IC
IC_HEX_INVERTER,IC
IC_QUAD_2-INPUT_AND,IC
IC_HEX_INV_SCHMT_TRIGGER,IC
IC_DUAL_4-INPUT_NAND,IC
IC_DUAL_4-INPUT_AND,IC
IC_DUAL_F/F,IC
IC_QUAD_2_INPUT_XOR,IC
IC_DUAL_JK_F/F,IC
IC_DUAL_ONE-SHOT,IC
IC_QUAD_3-STATE_BUFFER_LO_ENABLE,IC
IC_QUAD_3-STATE_BUFFER_HI_ENABLE,IC
IC_QUAD_NAND_SCHMITT_TRIG,IC
IC_3-TO-8_DECODER/DEMUX,IC
IC_DUAL_2_TO_4_DECODER/DEMUX,IC
IC_8-INPUT_MULTIPLEXER,IC
IC_4_TO_16_LINE_DECODER,IC
IC_QUAD_2:1_MUX,IC
IC_4-BIT_SYNC_COUNTER,IC
IC_PARALLEL_8_BIT_SHIFT_REG.,IC
IC_QUAD_3-STATE_LATCH,IC
IC_3-TO-8_DECODER,IC
IC_OCTAL_BUS_REC,IC
IC_OCTAL_BUS_XCVR,IC
IC OCTAL F/F W/CLEAR,IC
IC_OCTAL_BUFFER_INVERTING,IC
IC_OCTAL_BUFFER_NON-INVERTING,IC
IC_OCTAL_3-STATE_D_LATCH,IC
IC_OCTAL_EDGE_TRIG_D_F/F,IC
IC_OCTAL_BUS_XCVR_&_RCVR,IC
IC_8-BIT_COMPARATOR,IC
IC_PAL_16L8B-2,IC
IC_PAL_16R6B-2,IC
IC_PAL_16R4B-4,IC
IC_EE_GAL_16V8-15QP,IC
IC_EE_GAL_16V8-25QP,IC
IC_GAL_20V8-15QP,IC
IC_EE_GAL_20V8-25QP,IC
IC_EE_GAL_6001-30,IC
IC_EE_GAL_PA7024,IC
IC_PAL_22V10_LO_POWER_25NS,IC
IC_EE_GAL_PA7128/7536,IC
IC_OCTAL_BUS_XCVR/REG_3-STATE,IC
IC_10-BIT_BUS/MOS_MEMORY_DRIVERS,IC
IC_QUAD_BUFFER,IC
IC_QUAD_BUFFER_3_ST_HI_ENA,IC
IC_OCTAL_BUS_XCVR,IC
IC_OCTAL_3STATE_REG_XCVRS,IC
IC_OCTAL_EDGE_TRIG_D_F/F,IC
IC_QUAD_2-INPUT_AND,IC
IC_HEX_INV_SCHMITT_TRIGGER,IC
IC_OCTAL_BUFFER_INVERTING,IC
IC_HEX_INV_SCHMITT_TRIG_SMT,IC
IC_8-BIT_IDENITY_COMPARATOR,IC
IC_OCTAL_TRIGGERED_3-STATE_F/FS,IC
IC_QUAD_3-STATE_BUFFFER_LO-EN_SMT,IC
IC_QUAD_3-STATE_BUFFER_HI-EN_SMT,IC
IC_OCTAL_BUS_RCVR_SMT,IC
IC_OCT_BUS_XCVR_SMT,IC
IC_OCTAL_BUFFER_NON-INVERT_SMT,IC
IC_OCTAL_3-STATE_REG_XCVRS_SMT,IC
IC_OCTAL_TRIG_3_STATE_F/F_SMT,IC
IC_OCTAL_BUS_XCVR_&_RCVR_SMT,IC
IC_QUAD_2-INPUT_OR,IC
IC_HEX_INV_SCHMT_TRIG_SMT,IC
IC_16_BIT_XCVERS_SMT,IC
IC_OCTAL_BUFFER_NON-INVERT_SMT,IC
IC_OCTAL_TRIG_3-STATE_F/F_SMT,IC
IC_PREC_REF_2.5V,IC
IC_INST_AMP_SMT,IC
IC_LVDS_QUAD_DVR_SMT,IC
IC_LVDS_QUAD_RCVR_SMT,IC
IC_3.3V_RS-485_DVR/RCVR_SMT,IC
IC_DIFF_AMP,IC
IC_IEEE_DATA_XCVR_SMT,IC
IC_IEEE_SIGNAL_XCVR_SMT,IC
IC_IEEE_SIGNAL_XCVR_SMT,IC
IC_QUAD_DIFF_LINE_DVR_SMT,IC
IC_QUAD_RE-422_DVRS_SMT,IC
IC_QUAD_LP_DIFF_RCVR_SMT,IC
IC_DIFF_BUS_XCVRS_SMT,IC
IC_LO_PWR_DIFF_LINE_DVR/RCVR_PAIR,IC
IC_LO_PWR_RS-232_DVR/RCVR_SMT,IC
IC_DARLINGTON_XSTR_ARRAY_SMT,IC
IC__PROG_GAIN_INST_AMP,IC
IC_QUAD_RS-232_HI_PERF_XCVR_SMT,IC
IC_DUAL_RS-232-DRVR,IC
IC_DUAL_RS232_DRVR/RCVR_NAR_SMT,IC
IC_USB_DUAL_PORT_SMT,IC
IC_DUAL_D/A_12BIT_10V_SER_SMT,IC
IC_QUAD_D/A_SER_10_BIT_V-OUT_SMT,IC
IC_ADJ_REFERENCE_SMT,IC
IC_8_CHANNEL_A/D_CONV_SMT,IC
IC_PREC_REF_2.5V_SMT,IC
IC_DUAL_PROCESSOR_SUPERVISORS_SMT,IC
IC_DUAL_5-BIT_BUS_SWITCH_QSOP,IC
IC_DUAL_SP_DT_SW_SMT,IC
IC_TRIPLE_LO_PWR_DRVR/RCVR_SMT,IC
IC_16_BIT_SAMPLING_A/D_CONV_SMT,IC
IC_DUAL_TIMER_SMT,IC
IC_PLL_SMT,IC
IC_CONFIG_DIVIDER_SMT,IC
IC_VOLTAGE_SUPERVISOR_5V_SMT,IC
IC_VOLTAGE_SUPERVISOR_3.3V_SMT,IC
IC_8_DARLINGTON_XSTR,IC
IC_PROCESSOR_SUPERVISOR_SMT,IC
IC_DUAL_OUTPUT_CHARGE_PUMP_SMT,IC
IC_A/D_SERIAL_5V_14BIT_SMT,IC
